"id","name","title","addedDate","lastUpdated","bdr","company","category","status","value","probability","expectedCloseDate","link","phone","notes","email","leadId","callDate","parentId","isSublist","sublistName","sortOrder","agreementDate","partnerListDueDate","partnerListSentDate","firstSaleDate","partnerListSize","totalSalesFromList"
"6658","Ricardo Zboncak","Lead Group Orchestrator","2025-07-11 09:59:58.156","2025-07-14 09:59:58.156","Jennifer Davies","Global Systems Inc (Legal)","Pipeline","Agreement - Profile","16695.94137489954","75","2025-07-28 09:59:58.156",,"1-372-753-0897 x111","Last month Legal opportunity","Cayla82@yahoo.com",,"2025-07-11 09:59:58.156",,"false",,"566","2025-07-14 09:59:58.156",,,,,
"6659","Chelsea Braun","Forward Data Associate","2025-07-22 12:51:45.922","2025-07-22 12:51:45.922","Jennifer Davies","Digital Innovations Ltd (Real Estate)","Calls","Call Conducted",,"35",,,"343-966-8893 x38494","Last month Real Estate opportunity","Myriam38@yahoo.com",,"2025-07-22 12:51:45.922",,"false",,"12",,,,,,
"6660","Julius Hauck","Lead Marketing Assistant","2025-07-14 13:46:12.916","2025-07-14 13:46:12.916","Jennifer Davies","Smart Systems (Hospitality)","Calls","Call Conducted",,"35",,,"1-637-409-1974 x68472","Last month Hospitality opportunity","Casper.Rosenbaum91@hotmail.com",,"2025-07-14 13:46:12.916",,"false",,"7",,,,,,
"6661","Misty Howell I","Internal Factors Analyst","2025-07-21 11:48:47.619","2025-07-21 11:48:47.619","Jennifer Davies","Enterprise Solutions (Legal)","Calls","Call Conducted",,"35",,,"233.605.6393 x03497","Last month Legal opportunity","Torrance.Harvey22@gmail.com",,"2025-07-21 11:48:47.619",,"false",,"67",,,,,,
"6662","Lewis Wehner","Lead Integration Orchestrator","2025-07-01 14:12:41.085","2025-07-04 14:12:41.085","Jennifer Davies","Global Systems Inc (Finance)","Pipeline","Agreement - Profile","10792.84895580313","75","2025-07-18 14:12:41.085",,"921-495-5666 x8268","Last month Finance opportunity","Liam_Considine@hotmail.com",,"2025-07-01 14:12:41.085",,"false",,"481","2025-07-04 14:12:41.085",,,,,
"6663","Rafael Keeling","Corporate Integration Producer","2025-07-09 10:20:01.832","2025-07-12 10:20:01.832","Jennifer Davies","Strategic Partners (Retail)","Pipeline","Agreement - Profile","14383.82939897283","75","2025-07-26 10:20:01.832",,"663-424-8635","Last month Retail opportunity","Idella_Bergnaum@gmail.com",,"2025-07-09 10:20:01.832",,"false",,"802","2025-07-12 10:20:01.832",,,,,
"6664","Ivan Larson","Central Solutions Coordinator","2025-07-15 13:23:16.039","2025-07-17 13:23:16.039","Jennifer Davies","Future Tech (Technology)","Pipeline","Agreement - Profile","22412.05435382239","75","2025-07-31 13:23:16.039",,"(616) 765-7730 x35430","Last month Technology opportunity","Cali.Kuhn15@gmail.com",,"2025-07-15 13:23:16.039",,"false",,"346","2025-07-17 13:23:16.039",,,,,
"6665","Roman Hintz-Simonis","Internal Creative Director","2025-07-21 08:22:00.017","2025-07-21 08:22:00.017","Jennifer Davies","Digital Innovations Ltd (Construction)","Calls","Call Conducted",,"35",,,"1-859-792-6725 x78394","Last month Construction opportunity","Kimberly.Corkery71@yahoo.com",,"2025-07-21 08:22:00.017",,"false",,"420",,,,,,
"6666","Alonzo Altenwerth","Investor Intranet Agent","2025-07-30 12:46:13.954","2025-07-30 12:46:13.954","Jennifer Davies","Strategic Partners (Marketing)","Calls","Call Conducted",,"35",,,"337-853-1730","Last month Marketing opportunity","Conor.Baumbach13@yahoo.com",,"2025-07-30 12:46:13.954",,"false",,"469",,,,,,
"6667","Henry Gislason","Regional Data Producer","2025-07-18 09:49:51.149","2025-07-18 09:49:51.149","Jennifer Davies","Global Systems Inc (Manufacturing)","Calls","Call Conducted",,"35",,,"235-837-7200 x93953","Last month Manufacturing opportunity","Malcolm.Ziemann94@yahoo.com",,"2025-07-18 09:49:51.149",,"false",,"148",,,,,,
"6668","Miss Betsy Muller","Legacy Solutions Analyst","2025-07-29 12:08:18.245","2025-07-29 12:08:18.245","Jennifer Davies","Performance Group (Healthcare)","Calls","Call Conducted",,"35",,,"(433) 910-2222 x399","Last month Healthcare opportunity","Francesco_Dietrich@hotmail.com",,"2025-07-29 12:08:18.245",,"false",,"277",,,,,,
"6669","Wanda Runolfsson","Global Program Orchestrator","2025-07-30 12:41:25.662","2025-07-30 12:41:25.662","Jennifer Davies","Digital Innovations Ltd (Consulting)","Calls","Call Conducted",,"35",,,"914.788.8428","Last month Consulting opportunity","Domenick13@yahoo.com",,"2025-07-30 12:41:25.662",,"false",,"346",,,,,,
"6670","Paula Schaefer II","Global Accountability Consultant","2025-07-22 08:48:06.825","2025-07-22 08:48:06.825","Jennifer Davies","TechCorp Solutions (Marketing)","Calls","Call Conducted",,"35",,,"1-341-645-9975","Last month Marketing opportunity","Turner60@gmail.com",,"2025-07-22 08:48:06.825",,"false",,"255",,,,,,
"6671","Rogelio Farrell","International Marketing Administrator","2025-07-29 14:32:10.381","2025-07-29 14:32:10.381","Jennifer Davies","Business Dynamics (Hospitality)","Calls","Call Conducted",,"35",,,"484.846.8996","Last month Hospitality opportunity","Harmony67@yahoo.com",,"2025-07-29 14:32:10.381",,"false",,"676",,,,,,
"6672","Kristie Haley","National Implementation Facilitator","2025-07-07 10:39:46.543","2025-07-07 10:39:46.543","Jennifer Davies","Innovation Hub (Technology)","Calls","Call Conducted",,"35",,,"665-384-3852","Last month Technology opportunity","Ciara30@yahoo.com",,"2025-07-07 10:39:46.543",,"false",,"162",,,,,,
"6673","Lora Kutch","Senior Brand Coordinator","2025-07-15 09:02:23.48","2025-07-15 09:02:23.48","Jennifer Davies","Elite Consulting (Hospitality)","Calls","Call Conducted",,"35",,,"(319) 212-5562","Last month Hospitality opportunity","Mariane.Weber59@yahoo.com",,"2025-07-15 09:02:23.48",,"false",,"612",,,,,,
"6674","Mamie Fisher","Internal Marketing Consultant","2025-07-03 13:41:10.737","2025-07-03 13:41:10.737","Jennifer Davies","Advanced Analytics (Marketing)","Calls","Call Conducted",,"35",,,"408.866.4817 x535","Last month Marketing opportunity","Frank_Lehner@yahoo.com",,"2025-07-03 13:41:10.737",,"false",,"38",,,,,,
"6675","Jimmy Brown","Regional Branding Strategist","2025-07-02 15:55:47.464","2025-07-02 15:55:47.464","Jennifer Davies","Elite Consulting (Retail)","Calls","Call Conducted",,"35",,,"1-802-281-3116 x95015","Last month Retail opportunity","Wilford.Jacobs@hotmail.com",,"2025-07-02 15:55:47.464",,"false",,"700",,,,,,
"6676","Lana Schulist","Future Configuration Orchestrator","2025-07-07 09:58:56.232","2025-07-07 09:58:56.232","Jennifer Davies","Enterprise Solutions (Healthcare)","Calls","Call Conducted",,"35",,,"1-450-516-9278","Last month Healthcare opportunity","Rosendo.Koelpin@hotmail.com",,"2025-07-07 09:58:56.232",,"false",,"745",,,,,,
"6677","Miss Nancy Kautzer","Product Applications Specialist","2025-07-21 14:03:52.077","2025-07-21 14:03:52.077","Jennifer Davies","Business Dynamics (Legal)","Calls","Call Conducted",,"35",,,"826.286.9368","Last month Legal opportunity","Felipa.Langworth@yahoo.com",,"2025-07-21 14:03:52.077",,"false",,"567",,,,,,
"6678","Courtney Hermiston","Central Security Executive","2025-07-21 10:42:48.344","2025-07-21 10:42:48.344","Jennifer Davies","NextGen Technologies (Construction)","Calls","Call Conducted",,"35",,,"1-491-871-0886 x8804","Last month Construction opportunity","Reta_McClure88@yahoo.com",,"2025-07-21 10:42:48.344",,"false",,"610",,,,,,
"6679","Renee Collier","Forward Branding Producer","2025-07-16 15:45:12.826","2025-07-16 15:45:12.826","Jennifer Davies","NextGen Technologies (Construction)","Calls","Call Conducted",,"35",,,"(767) 686-5277 x787","Last month Construction opportunity","Cicero16@gmail.com",,"2025-07-16 15:45:12.826",,"false",,"57",,,,,,
"6680","Jennifer Stroman","Chief Solutions Facilitator","2025-07-21 16:30:55.418","2025-07-21 16:30:55.418","Jennifer Davies","Innovation Hub (Education)","Calls","Call Conducted",,"35",,,"722-377-9246","Last month Education opportunity","Frederique.Kutch16@hotmail.com",,"2025-07-21 16:30:55.418",,"false",,"463",,,,,,
"6681","Beverly Gulgowski","Regional Functionality Developer","2025-07-24 09:14:40.559","2025-07-24 09:14:40.559","Jennifer Davies","NextGen Technologies (Manufacturing)","Calls","Call Conducted",,"35",,,"251.710.3856","Last month Manufacturing opportunity","Joshua_Mayer@hotmail.com",,"2025-07-24 09:14:40.559",,"false",,"999",,,,,,
"6682","Diana Orn","Lead Accountability Facilitator","2025-07-29 13:00:33.991","2025-07-29 13:00:33.991","Jennifer Davies","Smart Systems (Marketing)","Calls","Call Conducted",,"35",,,"275-657-5309 x496","Last month Marketing opportunity","Ignacio19@gmail.com",,"2025-07-29 13:00:33.991",,"false",,"99",,,,,,
"6683","Maxine Nikolaus","Human Tactics Assistant","2025-07-16 16:03:04.69","2025-07-16 16:03:04.69","Jennifer Davies","Global Systems Inc (Real Estate)","Calls","Call Conducted",,"35",,,"(575) 961-7669 x55079","Last month Real Estate opportunity","Janessa.Carroll61@hotmail.com",,"2025-07-16 16:03:04.69",,"false",,"372",,,,,,
"6684","Trevor Swaniawski","Product Functionality Assistant","2025-07-07 14:13:33.653","2025-07-07 14:13:33.653","Jennifer Davies","Digital Innovations Ltd (Hospitality)","Calls","Call Conducted",,"35",,,"(324) 548-3776 x846","Last month Hospitality opportunity","Edmond.Smitham@gmail.com",,"2025-07-07 14:13:33.653",,"false",,"763",,,,,,
"6685","Ms. Courtney Kunde","Investor Accountability Assistant","2025-07-01 10:10:38.278","2025-07-01 10:10:38.278","Jennifer Davies","Innovation Hub (Healthcare)","Calls","Call Conducted",,"35",,,"1-369-348-1601 x606","Last month Healthcare opportunity","Tania60@gmail.com",,"2025-07-01 10:10:38.278",,"false",,"940",,,,,,
"6686","Jason Wilderman","Global Solutions Producer","2025-07-04 16:28:49.902","2025-07-04 16:28:49.902","Jennifer Davies","Digital Innovations Ltd (Manufacturing)","Calls","Call Conducted",,"35",,,"861.699.9962 x5374","Last month Manufacturing opportunity","Shawna_Mayer@hotmail.com",,"2025-07-04 16:28:49.902",,"false",,"517",,,,,,
"6687","Karl Schaefer","Dynamic Mobility Specialist","2025-07-22 12:30:04.907","2025-07-22 12:30:04.907","Jennifer Davies","Growth Partners (Consulting)","Calls","Call Conducted",,"35",,,"501.341.0599 x6339","Last month Consulting opportunity","Jamarcus.Brakus92@gmail.com",,"2025-07-22 12:30:04.907",,"false",,"281",,,,,,
"6688","Sean Hamill","Dynamic Data Consultant","2025-07-28 09:32:11.843","2025-07-28 09:32:11.843","Jennifer Davies","Growth Partners (Technology)","Calls","Call Conducted",,"35",,,"(626) 624-9568 x909","Last month Technology opportunity","Rozella_Hermiston50@yahoo.com",,"2025-07-28 09:32:11.843",,"false",,"94",,,,,,
"6689","Michael Powlowski","Global Data Coordinator","2025-07-16 09:01:30.058","2025-07-16 09:01:30.058","Jennifer Davies","Prime Business Group (Finance)","Calls","Call Conducted",,"35",,,"(772) 683-2511","Last month Finance opportunity","Shaylee7@hotmail.com",,"2025-07-16 09:01:30.058",,"false",,"455",,,,,,
"6690","Nick Greenholt","Global Identity Planner","2025-08-05 15:50:56.602","2025-08-05 15:50:56.602","Jamie Waite","Digital Innovations Ltd (Healthcare)","Calls","Interested",,"60",,,"402-236-3595 x14575","This week Healthcare opportunity","Lesly.Weber10@yahoo.com",,"2025-08-05 15:50:56.602",,"false",,"656",,,,,,
"6699","Roosevelt Quitzon","Central Implementation Supervisor","2025-08-01 11:26:55.16","2025-08-05 11:26:55.16","Jamie Waite","Business Dynamics (Legal)","Lists_Media_QA","Partner List Sent","16283.48758303226","90","2025-08-17 11:26:55.16",,"1-356-340-2685 x64532","Last week Legal opportunity","Eloisa.Smith@yahoo.com",,"2025-08-01 11:26:55.16",,"true","Business Dynamics (Legal) - Partner List","457","2025-08-03 11:26:55.16",,"2025-08-05 11:26:55.16",,"6","0"
"6700","Douglas Mante","Dynamic Infrastructure Officer","2025-07-30 16:00:02.707","2025-07-31 16:00:02.707","Jamie Waite","Global Systems Inc (Manufacturing)","Pipeline","Agreement - Profile","8002.442707024016","75","2025-08-14 16:00:02.707",,"(337) 494-7024 x76958","Last week Manufacturing opportunity","Eugene84@yahoo.com",,"2025-07-30 16:00:02.707",,"false",,"366","2025-07-31 16:00:02.707",,,,,
"6701","Kristi Waelchi I","Human Identity Officer","2025-07-30 08:49:37.032","2025-07-30 08:49:37.032","Jamie Waite","Enterprise Solutions (Healthcare)","Calls","Call Conducted",,"30",,,"639.526.4841 x5851","Last week Healthcare opportunity","Maxie89@yahoo.com",,"2025-07-30 08:49:37.032",,"false",,"668",,,,,,
"6702","Celia Torphy","Customer Markets Liaison","2025-07-31 10:55:54.151","2025-07-31 10:55:54.151","Jamie Waite","NextGen Technologies (Legal)","Calls","Call Conducted",,"30",,,"(500) 728-1528","Last week Legal opportunity","Trent_Koss@hotmail.com",,"2025-07-31 10:55:54.151",,"false",,"73",,,,,,
"6703","Jeremiah Wisozk","Product Security Administrator","2025-08-01 16:40:04.005","2025-08-01 16:40:04.005","Jamie Waite","Global Systems Inc (Finance)","Calls","Call Conducted",,"30",,,"229-284-5715 x54683","Last week Finance opportunity","Jerrold.Leffler@hotmail.com",,"2025-08-01 16:40:04.005",,"false",,"175",,,,,,
"6704","Don Purdy","Chief Marketing Analyst","2025-07-29 08:08:05.146","2025-07-29 08:08:05.146","Jamie Waite","Elite Consulting (Retail)","Calls","Call Conducted",,"30",,,"662.887.4435 x6132","Last week Retail opportunity","Jimmy.Kilback53@yahoo.com",,"2025-07-29 08:08:05.146",,"false",,"660",,,,,,
"6705","Nancy Yundt","Regional Usability Specialist","2025-07-31 14:38:49.802","2025-07-31 14:38:49.802","Jamie Waite","Innovation Hub (Marketing)","Calls","Call Conducted",,"30",,,"(976) 438-3568 x385","Last week Marketing opportunity","Jillian2@gmail.com",,"2025-07-31 14:38:49.802",,"false",,"488",,,,,,
"6706","Kyle Green","Lead Marketing Coordinator","2025-07-29 11:04:34.551","2025-07-29 11:04:34.551","Jamie Waite","Elite Consulting (Technology)","Calls","Call Conducted",,"30",,,"551-686-6051 x0429","Last week Technology opportunity","Zelda79@yahoo.com",,"2025-07-29 11:04:34.551",,"false",,"506",,,,,,
"6707","Al Kris DDS","Principal Web Supervisor","2025-07-28 15:51:17.149","2025-07-28 15:51:17.149","Jamie Waite","Innovation Hub (Finance)","Calls","Call Conducted",,"30",,,"(798) 624-7852","Last week Finance opportunity","Frieda.Fadel77@hotmail.com",,"2025-07-28 15:51:17.149",,"false",,"139",,,,,,
"6708","Edmond Gerhold","Chief Division Orchestrator","2025-07-30 09:14:18.669","2025-07-30 09:14:18.669","Jamie Waite","Innovation Hub (Consulting)","Calls","Call Conducted",,"30",,,"1-972-221-4345 x938","Last week Consulting opportunity","Reyes21@yahoo.com",,"2025-07-30 09:14:18.669",,"false",,"793",,,,,,
"6711","Lynne Leannon","National Identity Orchestrator","2025-08-01 14:17:16.446","2025-08-15 14:17:16.446","Jamie Waite","Growth Partners (Retail)","Lists_Media_QA","Sold","24566.13773384098","100","2025-08-18 14:17:16.446",,"1-848-274-7122 x26307","[15/08/2025] Deal_Closed: Deal closed: Standard Package - £24566","Keith93@hotmail.com",,"2025-08-01 14:17:16.446",,"true","Growth Partners (Retail) - Partner Network","361","2025-08-04 14:17:16.446",,"2025-08-06 14:17:16.446","2025-08-15 14:17:16.446","14","4"
"6714","Marian Jacobson","Dynamic Quality Architect","2025-08-01 08:09:53.981","2025-08-01 08:09:53.981","Jamie Waite","Prime Business Group (Legal)","Calls","Call Conducted",,"35",,,"(894) 673-2819 x9823","Earlier this month Legal opportunity","Jerrell_Lind@gmail.com",,"2025-08-01 08:09:53.981",,"false",,"933",,,,,,
"6718","Carolyn Herman","Regional Group Producer","2025-08-01 12:21:56.97","2025-08-03 12:21:56.97","Jamie Waite","Performance Group (Education)","Pipeline","Agreement - Profile","8207.95970594218","75","2025-08-17 12:21:56.97",,"1-856-210-6935 x842","Earlier this month Education opportunity","Precious_Crona91@gmail.com",,"2025-08-01 12:21:56.97",,"false",,"91","2025-08-03 12:21:56.97",,,,,
"6721","Latoya Spencer","Chief Interactions Strategist","2025-08-01 16:38:56.524","2025-08-01 16:38:56.524","Jamie Waite","TechCorp Solutions (Education)","Calls","Call Conducted",,"35",,,"600.999.1634 x63761","Earlier this month Education opportunity","Turner_Williamson@yahoo.com",,"2025-08-01 16:38:56.524",,"false",,"936",,,,,,
"6724","Angie O'Kon","Direct Data Director","2025-08-01 10:07:54.251","2025-08-01 10:07:54.251","Jamie Waite","NextGen Technologies (Real Estate)","Calls","Call Conducted",,"35",,,"1-871-323-0701 x7999","Earlier this month Real Estate opportunity","Adan_King@yahoo.com",,"2025-08-01 10:07:54.251",,"false",,"912",,,,,,
"6732","Margarita Lebsack","Legacy Group Manager","2025-07-17 10:00:04.031","2025-07-17 10:00:04.031","Jamie Waite","Innovation Hub (Technology)","Calls","Call Conducted",,"35",,,"235.662.0810 x2041","Last month Technology opportunity","Sarah86@hotmail.com",,"2025-07-17 10:00:04.031",,"false",,"767",,,,,,
"6733","Yvonne Reinger","Future Quality Technician","2025-07-02 12:41:54.646","2025-07-05 12:41:54.646","Jamie Waite","NextGen Technologies (Healthcare)","Lists_Media_QA","Partner List Sent","18170.54764364787","90","2025-07-18 12:41:54.646",,"1-808-380-4999 x02505","Last month Healthcare opportunity","Dangelo21@hotmail.com",,"2025-07-02 12:41:54.646",,"true","NextGen Technologies (Healthcare) - Partner List","653","2025-07-04 12:41:54.646",,"2025-07-05 12:41:54.646",,"8","0"
"6734","Sonia Koss","Product Intranet Designer","2025-07-04 16:13:30.205","2025-07-04 16:13:30.205","Jamie Waite","Global Systems Inc (Hospitality)","Calls","Call Conducted",,"35",,,"559.240.9133 x22077","Last month Hospitality opportunity","Kelley_Hilll@hotmail.com",,"2025-07-04 16:13:30.205",,"false",,"551",,,,,,
"6735","Rodney Hermiston","Product Quality Orchestrator","2025-07-01 09:19:10.43","2025-07-01 09:19:10.43","Jamie Waite","Strategic Partners (Healthcare)","Calls","Call Conducted",,"35",,,"510-430-5933 x200","Last month Healthcare opportunity","Krystel_OConner-Bernhard18@hotmail.com",,"2025-07-01 09:19:10.43",,"false",,"327",,,,,,
"6736","Kelli DuBuque","Product Marketing Designer","2025-07-01 13:34:12.387","2025-07-01 13:34:12.387","Jamie Waite","TechCorp Solutions (Finance)","Calls","Call Conducted",,"35",,,"(408) 718-6297 x386","Last month Finance opportunity","Virginia26@gmail.com",,"2025-07-01 13:34:12.387",,"false",,"152",,,,,,
"6737","Willard Fadel III","Product Marketing Developer","2025-07-31 10:46:34.106","2025-08-02 10:46:34.106","Jamie Waite","Advanced Analytics (Education)","Pipeline","Agreement - Media","15867.23064976381","75","2025-08-16 10:46:34.106",,"703.601.4165 x140","Last month Education opportunity","Taya_Ratke84@hotmail.com",,"2025-07-31 10:46:34.106",,"false",,"388","2025-08-02 10:46:34.106",,,,,
